District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-group,Value
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Male,40 – 44 Years,257
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Male,45 – 49 Years,79
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Male,50 + Years,52
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,Below 10 years,3694
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,10 – 14 Years,32347
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,15 – 19 Years,114602
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,20 – 24 Years,37128
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,25 – 29 Years,4200
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,30 –34 Years,733
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,35-39 Years,194
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,40 – 44 Years,97
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,45 – 49 Years,36
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,  Female,50 + Years,24
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,Below 10 years,463
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,10 – 14 Years,3940
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,15 – 19 Years,26228
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,20 – 24 Years,24345
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,25 – 29 Years,7859
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,30 –34 Years,1885
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,35-39 Years,595
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,40 – 44 Years,192
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,45 – 49 Years,57
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Male,50 + Years,54
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,Below 10 years,1908
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,10 – 14 Years,13488
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,15 – 19 Years,45185
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,20 – 24 Years,15999
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,25 – 29 Years,2486
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,30 –34 Years,636
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,35-39 Years,215
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,40 – 44 Years,98
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,45 – 49 Years,45
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,  Female,50 + Years,56
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,Below 10 years,171
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,10 – 14 Years,1302
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,15 – 19 Years,10935
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,20 – 24 Years,12690
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,25 – 29 Years,4406
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,30 –34 Years,1124
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,35-39 Years,358
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,40 – 44 Years,127
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,45 – 49 Years,26
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,50 + Years,22
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,Below 10 years,835
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,10 – 14 Years,4511
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,15 – 19 Years,23685
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,20 – 24 Years,10149
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,25 – 29 Years,1842
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,30 –34 Years,473
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,35-39 Years,162
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,40 – 44 Years,53
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,45 – 49 Years,23
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,50 + Years,15
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,Below 10 years,102
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,10 – 14 Years,1614
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,15 – 19 Years,17042
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,20 – 24 Years,20475
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,25 – 29 Years,7904
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,30 –34 Years,1836
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,35-39 Years,464
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,40 – 44 Years,129
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,45 – 49 Years,45
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Male,50 + Years,28
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,Below 10 years,1093
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,10 – 14 Years,11306
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,15 – 19 Years,50011
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,20 – 24 Years,16821
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,25 – 29 Years,2003
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,30 –34 Years,431
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,35-39 Years,110
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,40 – 44 Years,44
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,45 – 49 Years,16
Palpa,Lumbini,Hill,Western,2068/69,2011/12,  Female,50 + Years,13
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,Below 10 years,296
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,10 – 14 Years,1921
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,15 – 19 Years,10812
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,20 – 24 Years,15630
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,25 – 29 Years,7445
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,30 –34 Years,2156
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,35-39 Years,677
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,40 – 44 Years,233
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,45 – 49 Years,69
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Male,50 + Years,53
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,Below 10 years,732
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,10 – 14 Years,4785
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,15 – 19 Years,23628
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,20 – 24 Years,15782
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,25 – 29 Years,4082
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,30 –34 Years,1170
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,35-39 Years,382
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,40 – 44 Years,132
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,45 – 49 Years,45
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,  Female,50 + Years,26
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,Below 10 years,107
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,10 – 14 Years,963
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,15 – 19 Years,7506
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,20 – 24 Years,12593
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,25 – 29 Years,5763
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,30 –34 Years,1264
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,35-39 Years,355
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,40 – 44 Years,77
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,45 – 49 Years,34
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Male,50 + Years,16
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,Below 10 years,1111
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,10 – 14 Years,6817
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,15 – 19 Years,28327
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,20 – 24 Years,9795
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,25 – 29 Years,1187
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,30 –34 Years,248
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,35-39 Years,72
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,40 – 44 Years,28
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,45 – 49 Years,11
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,  Female,50 + Years,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,Below 10 years,407
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,10 – 14 Years,8194
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,15 – 19 Years,72162
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,20 – 24 Years,53278
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,25 – 29 Years,11240
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,30 –34 Years,2054
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,35-39 Years,348
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,40 – 44 Years,116
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,45 – 49 Years,38
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Male,50 + Years,45
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,Below 10 years,1568
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,10 – 14 Years,31922
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,15 – 19 Years,98409
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,20 – 24 Years,22112
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,25 – 29 Years,2444
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,30 –34 Years,373
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,35-39 Years,95
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,40 – 44 Years,53
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,45 – 49 Years,28
Parsa,Narayani,Terai,Central,2068/69,2011/12,  Female,50 + Years,43
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,Below 10 years,56
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,10 – 14 Years,1255
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,15 – 19 Years,16138
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,20 – 24 Years,14726
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,25 – 29 Years,4615
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,30 –34 Years,1001
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,35-39 Years,272
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,40 – 44 Years,88
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,45 – 49 Years,30
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,50 + Years,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,Below 10 years,523
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,10 – 14 Years,8653
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,15 – 19 Years,43984
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,20 – 24 Years,11044
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,25 – 29 Years,1302
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,30 –34 Years,290
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,35-39 Years,82
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,40 – 44 Years,36
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,45 – 49 Years,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,50 + Years,6
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,Below 10 years,151
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,10 – 14 Years,1736
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,15 – 19 Years,15942
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,20 – 24 Years,17510
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,25 – 29 Years,5744
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,30 –34 Years,1426
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,35-39 Years,421
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,40 – 44 Years,155
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,45 – 49 Years,58
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Male,50 + Years,47
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,Below 10 years,612
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,10 – 14 Years,5887
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,15 – 19 Years,33243
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,20 – 24 Years,14367
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,25 – 29 Years,2430
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,30 –34 Years,658
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,35-39 Years,200
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,40 – 44 Years,74
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,45 – 49 Years,25
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,  Female,50 + Years,23
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,Below 10 years,60
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,10 – 14 Years,461
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,15 – 19 Years,3752
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,20 – 24 Years,4402
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,25 – 29 Years,1540
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,30 –34 Years,366
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,35-39 Years,122
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,40 – 44 Years,37
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,45 – 49 Years,14
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Male,50 + Years,11
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,Below 10 years,268
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,10 – 14 Years,1562
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,15 – 19 Years,6248
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,20 – 24 Years,2840
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,25 – 29 Years,600
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,30 –34 Years,138
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,35-39 Years,50
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,40 – 44 Years,25
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,45 – 49 Years,5
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,  Female,50 + Years,10
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,Below 10 years,719
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,10 – 14 Years,10226
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,15 – 19 Years,85937
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,20 – 24 Years,57830
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,25 – 29 Years,9319
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,30 –34 Years,1691
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,35-39 Years,340
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,40 – 44 Years,129
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,45 – 49 Years,33
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Male,50 + Years,33
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,Below 10 years,2094
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,10 – 14 Years,35606
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,15 – 19 Years,118184
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,20 – 24 Years,20859
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,25 – 29 Years,1894
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,30 –34 Years,382
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,35-39 Years,96
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,40 – 44 Years,54
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,45 – 49 Years,31
Rautahat,Narayani,Terai,Central,2068/69,2011/12,  Female,50 + Years,33
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,Below 10 years,19
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,10 – 14 Years,1641
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,15 – 19 Years,20694
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,20 – 24 Years,15883
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,25 – 29 Years,3948
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,30 –34 Years,957
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,35-39 Years,292
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,40 – 44 Years,111
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,45 – 49 Years,33
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,50 + Years,24
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,Below 10 years,78
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,10 – 14 Years,5114
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,15 – 19 Years,41006
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,20 – 24 Years,13637
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,25 – 29 Years,1952
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,30 –34 Years,445
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,35-39 Years,176
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,40 – 44 Years,44
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,45 – 49 Years,22
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,50 + Years,9
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,Below 10 years,11
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,10 – 14 Years,1599
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,15 – 19 Years,20725
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,20 – 24 Years,15171
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,25 – 29 Years,3941
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,30 –34 Years,886
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,35-39 Years,287
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,40 – 44 Years,112
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,45 – 49 Years,34
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,50 + Years,34
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,Below 10 years,65
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,10 – 14 Years,6469
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,15 – 19 Years,35282
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,20 – 24 Years,10214
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,25 – 29 Years,1577
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,30 –34 Years,341
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,35-39 Years,112
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,40 – 44 Years,46
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,45 – 49 Years,26
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,50 + Years,6
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,Below 10 years,1454
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,10 – 14 Years,17300
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,15 – 19 Years,82884
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,20 – 24 Years,67145
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,25 – 29 Years,24805
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,30 –34 Years,5426
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,35-39 Years,1164
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,40 – 44 Years,337
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,45 – 49 Years,124
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Male,50 + Years,84
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,Below 10 years,6886
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,10 – 14 Years,47815
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,15 – 19 Years,144749
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,20 – 24 Years,43070
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,25 – 29 Years,5618
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,30 –34 Years,982
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,35-39 Years,313
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,40 – 44 Years,107
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,45 – 49 Years,45
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,  Female,50 + Years,49
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,Below 10 years,39
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,10 – 14 Years,1466
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,15 – 19 Years,26526
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,20 – 24 Years,17507
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,25 – 29 Years,4128
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,30 –34 Years,887
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,35-39 Years,284
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,40 – 44 Years,99
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,45 – 49 Years,39
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Male,50 + Years,36
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,Below 10 years,74
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,10 – 14 Years,6475
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,15 – 19 Years,45852
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,20 – 24 Years,10394
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,25 – 29 Years,1211
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,30 –34 Years,294
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,35-39 Years,89
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,40 – 44 Years,30
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,45 – 49 Years,11
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,  Female,50 + Years,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,Below 10 years,105
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,10 – 14 Years,1065
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,15 – 19 Years,9817
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,20 – 24 Years,13693
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,25 – 29 Years,6664
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,30 –34 Years,1897
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,35-39 Years,587
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,40 – 44 Years,195
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,45 – 49 Years,75
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Male,50 + Years,29
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,Below 10 years,349
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,10 – 14 Years,4399
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,15 – 19 Years,22897
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,20 – 24 Years,12502
