District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,More than 10 years,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,129
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,80
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,48
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,105
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,33
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,16
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,32
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,16
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,More than 10 years,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,2174
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,97
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,994
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,648
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,132
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,302
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,8514
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,199
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,1188
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,1295
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,5353
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,478
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,1405
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,57
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,55
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,More than 10 years,1207
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,85
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,1825
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,111
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,785
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,486
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,162
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,281
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,23924
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,314
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,3171
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,3571
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,14090
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,2779
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,3137
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,41
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,64
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,More than 10 years,2613
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,419
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,16
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,65
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,25
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,40
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,More than 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,57
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,32
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,16
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,89
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,17
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,16
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,32
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,25
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,More than 10 years,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,248
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,33
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,159
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Total foreign born population,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,1 – 5 years,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,More than 10 years,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,60
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,17
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,322
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,77
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,53
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,144
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,39
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Total foreign born population,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,1 – 5 years,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,6 – 10 years,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,More than 10 years,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,40
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,10
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,7
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,12
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,11
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,570
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,11
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,56
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,67
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,342
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,95
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Total foreign born population,162
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,1 – 5 years,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,6 – 10 years,17
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,More than 10 years,128
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Length of stay not stated,8
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,67
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,17
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,20
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,19
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,8239
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,94
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,781
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,1073
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,4880
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,1412
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Total foreign born population,1199
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,1 – 5 years,33
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,6 – 10 years,33
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,More than 10 years,958
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Length of stay not stated,174
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,98
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,58
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,26
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,13
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,1255
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,16
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,107
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,178
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,838
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,116
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,605
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,25
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,9
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,536
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,35
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,160
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,32
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,21
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,20
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,34
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,53
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,13820
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,163
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,1266
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,1473
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,8175
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,2744
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Total foreign born population,2585
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Less than 1 year,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,1 – 5 years,30
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,6 – 10 years,16
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,More than 10 years,2086
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Length of stay not stated,445
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,80
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,41
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,32
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,133
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,38
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,23
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,64
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,41
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,9
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,25
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,305
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,48
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,57
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,167
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,25
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Total foreign born population,24
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,More than 10 years,16
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female,60+ Years,Length of stay not stated,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,24
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,24
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,197
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,33
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,32
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,83
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,49
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,65
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,17
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,24
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
